Trade_ID,Date,Ticker,Company_Name,Sector,Exchange,Currency,Open,High,Low,Close,Volume,Trade_Type,Trade_Price,Quantity,Trade_Value,MA_7,MA_30,RSI,Trader_ID,Broker,Commission,Net_Value
TRD-133757,2024-06-12,AAPL,Apple Inc.,Technology,NYSE,USD,116.33,119.07,115.65,,4124109.0,Sell,118.08,,23970.24,116.95,118.98,70.51,TRD1071,Goldman Sachs,23.97,23946.27
TRD-103102,30 Apr 2021,TSLA,Tesla Inc.,Automotive,NYSE,USD,228.71,232.43,228.28,N/A,1823494.0,Sell,231.7,128.0,29657.6,236.67,,,TRD1016,Morgan Stanley,29.66,29627.94
TRD-110062,2022-01-13,XOM,Exxon Mobil,Energy,TSX,,179.48,181.13,177.1,,12493598.0,Buy,178.52,486.0,86760.72,178.41,181.97,55.89,TRD1066,Vanguard,86.76,86673.96
TRD-128912,2023-12-18,JNJ,Johnson & Johnson,Healthcare,NASDAQ,GBP,474.77,475.97,463.52,468.73,5151820.0,Buy,472.16,482.0,227581.12,467.7,,43.18,TRD1044,Robinhood,227.58,227353.54
TRD-133280,"May 24, 2024",JPM,JPMorgan Chase,Financial,TSX,USD,55.11,55.11,54.61,55.07,450729.0,B,54.68,73.0,3991.64,54.62,55.97,35.41,TRD1031,Goldman Sachs,3.99,3987.65
TRD-112441,13 Apr 2022,AMZN,  Amazon.com Inc.  ,Consumer Cyclical,TSX,USD,141.71,144.87,140.95,143.06,28609250.0,S,141.23,28.0,3954.44,,140.73,38.83,TRD1063,Goldman Sachs,3.95,3950.49
TRD-105657,2021/08/04,BAC,Bank of America,Financial,LSE,CAD,58.33,58.75,57.84,58.2,7000965.0,Sell,58.63,411.0,24096.93,59.0,59.28,51.76,TRD1050,Goldman Sachs,24.1,24072.83
TRD-108829,2021-11-29,AAPL,Apple Inc.,Technology,NYSE,USD,145.57,136.43018067785286,144.96,145.3,,Buy,145.4,233.0,"33878,2",147.3,149.45,30.9,TRD1048,Vanguard,33.88,33844.32
TRD-100623,2021-01-27,MSFT,Microsoft Corporation,Technology,TSX,GBP,333.84,334.39,325.46,326.96,4492486.0,Sell,332.07,70.0,23244.9,321.47,318.23,39.64,TRD1076,Vanguard,23.24,23221.66
TRD-109932,2022-01-10,TSLA,Tesla Inc.,Automotive,NASDAQ,CAD,276.25,279.04,274.08,275.66,3518168.0,Sell,,329.0,90636.21,271.49,267.53,36.28,TRD1001,Schwab,90.64,90545.57
TRD-117243,2022-10-11,NVDA,NVIDIA Corporation,Technology,NASDAQ,USD,587.5,593.0,585.11,588.45,5069368.0,Buy,585.59,328.0,192073.52,585.96,575.7,43.32,TRD1014,JP Morgan,192.07,191881.45
TRD-119833,"Jan 16, 2023",NVDA,NVIDIA Corporation,Technology,NASDAQ,USD,599.77,603.76,594.97,599.82,2719780.0,Sell,603.58,372.0,224531.76,599.26,608.89,44.33,TRD1003,Goldman Sachs,224.53,224307.23
TRD-113728,2022/05/31,JPM,JPMorgan Chase,,NASDAQ,USD,77.04,79.33,76.34,79.22,11280630.0,Sell,77.06,469.0,36141.14,79.04,80.28,49.13,TRD1027,Schwab,36.14,36105.0
TRD-113202,11-05-2022,JNJ,Johnson & Johnson,,LSE,USD,179.57,181.78,178.98,179.53,6782246.0,S,181.47,432.0,78395.04,180.41,,,TRD1004,Schwab,78.4,78316.64
TRD-131215,2024-03-11,GOOGL,Alphabet Inc.,Technology,TSX,USD,105.3,105.32,103.6,104.48,7648032.0,Sell,103.62,471.0,48805.02,103.45,107.4,-5.0,TRD1073,Morgan Stanley,48.81,48756.21
TRD-119534,2023-01-05,AAPL ,Apple Inc.,Technology,TSX,USD,146.92,149.9,145.79,147.89,39504766.0,sell,149.36,326.0,48691.36,148.48,142.35,43.41,TRD1069,Vanguard,48.69,48642.67
TRD-122466,21-04-2023,BAC,Bank of America,Financial,NASDAQ,CAD,69.21,71.77,68.5,71.54,1453813.0,Buy,69.39,229.0,15890.31,70.07,70.03,44.96,TRD1042,Vanguard,15.89,15874.42
TRD-125356,2023-08-08,TSLA,Tesla Inc.,Automotive,NASDAQ,USD,389.57,394.37,388.81,392.24,2535428.0,Sell,392.75,178.0,69909.5,394.38,392.85,38.18,TRD1061,Schwab,69.91,69839.59
TRD-131457,19 Mar 2024,NFLX,Netflix Inc.,Communication,NYSE,GBP,181.76,183.93,180.31,181.65,12636960.0,Sell,183.81,141.0,25917.21,182.43,183.25,37.17,TRD1019,Robinhood,25.92,25891.29
TRD-102561,2021-04-09,PFE,Pfizer Inc.,Healthcare,TSX,USD,41.72,41.84,41.14,41.14,1209580.0,B,41.6,274.0,11398.4,41.11,40.65,72.95,TRD1011,Morgan Stanley,11.4,11387.0
TRD-118275,2022-11-18,JNJ,Johnson & Johnson,Healthcare,NYSE,USD,168.32,169.68,162.62,163.29,14197545.0,Buy,163.78,177.0,28989.06,161.67,,26.09,TRD1041,JP Morgan,28.99,28960.07
TRD-133605,2024-06-05,PFE,Pfizer Inc.,Healthcare,TSX,USD,20.88,21.04,20.84,20.91,13981420.0,Buy,20.92,,4351.36,21.05,21.21,,TRD1052,JP Morgan,4.35,4347.01
TRD-124341,"Jun 29, 2023",META,Meta Platforms,Technology,NASDAQ,USD,605.57,609.99,597.97,600.47,11600808.0,Buy,601.19,416.0,250095.04,592.07,,53.76,TRD1079,Schwab,250.1,249844.94
TRD-107768,2021-10-20,AMZN,Amazon.com Inc.,Consumer Cyclical,LSE,USD,133.66,135.13,132.12,133.14,18584736.0,Buy,133.75,380.0,50825.0,132.31,133.07,26.23,TRD1043,Morgan Stanley,50.83,50774.18
TRD-120139,01/27/2023,GOOGL,Alphabet Inc.,Technology,TSX,CAD,126.1,128.36,124.59,125.22,1452934.0,Sell,126.76,253.0,32070.28,127.91,127.23,56.96,TRD1055,Schwab,32.07,32038.21
TRD-120741,17-02-2023,DIS,Walt Disney Co.,Communication,TSX,GBP,77.83,79.73,77.01,78.56,1216339.0,Buy,77.28,30.0,$2318.4,,81.33,64.36,TRD1075,Robinhood,2.32,2316.08
TRD-121901,04/03/2023,JNJ,Johnson & Johnson,Healthcare,TSX,GBP,185.55,188.03,184.84,186.97,,Sell,185.31,27.0,5003.37,187.7,189.83,,TRD1037,Morgan Stanley,5.0,4998.37
TRD-130344,2024-02-07,NVDA,NVIDIA Corporation,Technology,NASDAQ,CAD,854.38,861.27,845.81,,17318440.0,Buy,852.71,66.0,56278.86,,855.52,61.28,TRD1038,,56.28,56222.58
TRD-119688,2023-01-10,DIS,Walt Disney Co.,Communication,NASDAQ,CAD,78.69,79.88,78.05,79.29,7999302.0,Sell,78.51,255.0,20020.05,79.11,78.72,52.22,TRD1025,JP Morgan,20.02,20000.03
TRD-132622,04/30/2024,DIS,Walt Disney Co.,Communication,NASDAQ,,104.55,105.29,103.57,105.26,,BUY,105.16,327.0,34387.32,103.01,105.35,26.36,TRD1038,Morgan Stanley,34.39,34352.93
TRD-130472,2024-02-12,DIS,  Walt Disney Co.  ,Communication,NYSE,CAD,93.15,95.28,92.66,94.69,930066.0,B,93.14,55.0,5122.7,95.22,93.29,49.07,TRD1023,,5.12,5117.58
TRD-111096,2022/02/22,AAPL,Apple Inc.,,NASDAQ,CAD,125.81,126.18,122.34,,8178627.0,Sell,123.59,,7291.81,122.34,124.03,28.85,TRD1025,Vanguard,7.29,7284.52
TRD-123584,2023-06-01,BAC,Bank of America,Financial,NYSE,GBP,79.91,81.04,77.5,78.28,457639.0,Sell,80.52,325.0,26169.0,77.45,,62.09,TRD1012,Fidelity,26.17,26142.83
TRD-107204,30-09-2021,AAPL,Apple Inc.,Technology,NASDAQ,USD,120.57,122.69,118.53,122.29,4758636.0,Buy,120.98,83.0,10041.34,,119.84,73.55,TRD1005,Goldman Sachs,10.04,10031.3
TRD-118948,2022-12-14,WMT,Walmart Inc.,,TSX,GBP,152.12,152.36,151.18,151.66,1441275.0,Buy,151.73,357.0,54167.61,150.02,153.89,64.43,TRD1065,Morgan Stanley,54.17,54113.44
TRD-127407,2023-10-23,META,Meta Platforms,Technology,NYSE,USD,577.31,592.52,568.49,591.61,1956222.0,Sell,574.59,474.0,272355.66,593.24,575.63,60.13,TRD1047,Morgan Stanley,272.36,272083.3
TRD-112618,19-04-2022,NVDA,NVIDIA Corporation,Technology,LSE,USD,471.77,495.67,471.72,494.71,,Buy,475.48,187.0,88914.76,495.87,499.96,49.05,TRD1048,Goldman Sachs,88.91,88825.85
TRD-138446,2024-12-04,JPM,JPMorgan Chase,,TSX,USD,64.15,64.2,63.88,64.18,3663755.0,Sell,64.06,498.0,31901.88,63.16,64.15,33.55,TRD1047,Morgan Stanley,31.9,31869.98
TRD-124907,2023-07-21,GOOGL,Alphabet Inc.,Technology,TSX,CAD,106.93,107.91,106.93,107.75,1148113.0,Sell,106.97,77.0,8236.69,107.97,105.81,66.3,TRD1043,Schwab,8.24,8228.45
TRD-105155??,2021-07-15,DIS,Walt Disney Co.,Communication,NYSE,USD,83.42,84.74,83.0,84.04,908085.0,BUY,83.88,90.0,7549.2,83.7,87.29,53.04,TRD1031,,7.55,7541.65
TRD-101385,2021-02-24,JPM,JPMorgan Chase,Financial,NYSE,USD,144.02,144.7,140.45,142.53,993393.0,buy,142.56,293.0,41770.08,139.37,143.93,59.48,TRD1045,JP Morgan,41.77,41728.31
TRD-138770,2024/12/16,NVDA,NVIDIA Corporation,Technology,NYSE,GBP,953.14,966.36,952.1,,2975726.0,Buy,959.65,309.0,296531.85,979.16,992.84,,TRD1055,Morgan Stanley,296.53,296235.32
TRD-120076,2023/01/25,TSLA,Tesla Inc.,Automotive,NYSE,USD,398.12,401.18,385.27,386.7,9830795.0,sell,,348.0,136388.16,391.61,387.61,63.56,TRD1078,JP Morgan,136.39,136251.77
TRD-134467,2024-07-08,PFE,Pfizer Inc.,Healthcare,LSE,USD,21.87,22.17,20.91,21.0,1768899.0,sell,21.38,296.0,6328.48,20.87,20.98,51.43,TRD1046,Vanguard,6.33,6322.15
TRD-135160,2024-08-02,META,Meta Platforms,,TSX,CAD,534.95,535.22,518.38,525.76,4563325.0,Buy,524.11,125.0,65513.75,533.28,506.97,70.71,TRD1046,Fidelity,65.51,65448.24
TRD-129273,2023/12/28,DIS,Walt Disney Co.,Communication,NASDAQ,GBP,106.26,111.65,105.36,110.44,5050690.0,Sell,111.47,99.0,11035.53,110.56,108.03,45.97,TRD1050,Vanguard,11.04,11024.49
TRD-103031,2021-04-28,AMZN,Amazon.com Inc.,,LSE,GBP,153.3,154.37,150.3,151.46,3760621.0,Buy,154.25,38.0,5861.5,,157.72,25.32,TRD1067,Morgan Stanley,5.86,5855.64
TRD-103441,2021-05-13,JPM,JPMorgan Chase,Financial,NYSE,USD,117.96,121.75,116.67,120.54,13573492.0,Buy,121.28,367.0,44509.76,119.93,121.55,,TRD1014,Goldman Sachs,44.51,44465.25
TRD-109672,2021-12-30,TSLA,Tesla Inc.,Automotive,NASDAQ,USD,285.47,290.71,283.52,286.25,1562492.0,S,285.48,189.0,53955.72,288.72,284.79,,TRD1022,Fidelity,53.96,53901.76
TRD-121272,09 Mar 2023,WMT,Walmart Inc.,Consumer Defensive,LSE,GBP,188.07,188.64,184.72,,4591331.0,Buy,187.78,74.0,13895.72,183.38,192.09,55.36,TRD1030,Vanguard,13.9,13881.82
TRD-138579??,2024-12-09,PFE,Pfizer Inc.,Healthcare,NYSE,USD,26.31,26.63,26.27,26.54,1740814.0,BUY,26.39,,3694.6,26.75,26.49,,TRD1010,Goldman Sachs,3.69,3690.91
TRD-120797,02/21/2023,JPM,JPMorgan Chase,Financial,LSE,USD,106.53,108.94,106.38,108.42,4997123.0,Sell,107.58,475.0,51100.5,,111.02,32.8,TRD1009,JP Morgan,51.1,51049.4
TRD-123261,2023-05-22,JPM,JPMorgan Chase,,NASDAQ,USD,106.87,107.94,102.12,103.7,4133061.0,1,,267.0,27396.87,,103.37,66.46,TRD1042,Fidelity,27.4,27369.47
TRD-116675,2022-09-20,JNJ,Johnson & Johnson,Healthcare,NYSE,USD,193.18,195.61,192.95,194.24,11950918.0,Buy,193.22,72.0,13911.84,196.66,195.79,42.33,TRD1058,,13.91,13897.93
TRD-119393,30-12-2022,JPM,JPMorgan Chase,Financial,NASDAQ,GBP,87.9,88.44,85.51,86.74,,Sell,,185.0,16191.2,87.52,85.83,39.57,TRD1037,,16.19,16175.01
TRD-132500,2024-04-25,XOM,  Exxon Mobil  ,Energy,LSE,USD,126.01,126.88,120.66,,3206730.0,Sell,126.21,332.0,41901.72,121.22,121.82,50.98,TRD1048,Schwab,41.9,41859.82
TRD-122874,2023-05-08,XOM,Exxon Mobil,Energy,NASDAQ,,111.86,112.24,109.36,109.94,1614920.0,Sell ,111.03,465.0,51628.95,109.95,109.94,57.72,TRD1077,Robinhood,51.63,51577.32
TRD-126243,2023-09-11,MSFT,Microsoft Corporation,Technology,NASDAQ,CAD,1028.79,1032.08,987.46,992.33,4800612.0,Buy,1008.46,331.0,333800.26,981.55,1005.62,67.27,TRD1061,Robinhood,333.8,333466.46
TRD-113466,2022-05-20,WMT,  Walmart Inc.  ,Consumer Defensive,NASDAQ,USD,129.59,134.5,127.91,,,Buy,129.93,279.0,36250.47,137.29,134.33,52.28,TRD1021,JP Morgan,36.25,36214.22
TRD-129314,2024-01-01,MSFT,Microsoft Corporation,Technology,LSE,USD,1240.56,1245.54,1238.52,1240.65,9054637.0,Buy,1241.14,167.0,207270.38,1251.96,1252.1,61.65,TRD1051,Robinhood,207.27,207063.11
TRD-137374,2024/10/24,AMZN,Amazon.com Inc.,,TSX,CAD,134.86,135.1,130.74,130.77,99106.0,BUY,132.6,409.0,54233.4,,133.59,62.23,TRD1028,Schwab,54.23,54179.17
TRD-121102,2023-03-03,MSFT,Microsoft Corporation,,LSE,,744.85,748.28,724.9,,441422.0,Buy,741.14,84.0,62255.76,741.41,733.43,60.43,TRD1048,Fidelity,62.26,62193.5
TRD-106542,2021-09-07,TSLA,Tesla Inc.,Automotive,NASDAQ,,235.0,236.94,233.54,236.93,9923687.0,Buy,234.98,172.0,40416.56,237.67,238.5,58.11,TRD1065,JP Morgan,40.42,40376.14
TRD-138693,2024-12-12,DIS,Walt Disney Co.,,TSX,USD,102.34,102.94,101.03,101.4,,Sell,,484.0,49711.64,102.01,103.02,39.56,TRD1070,Schwab,49.71,49661.93
TRD-129050,"Dec 21, 2023",META,Meta Platforms,Technology,LSE,USD,498.98,502.28,492.78,496.89,31029785.0,0,500.19,208.0,104039.52,495.23,489.08,59.02,TRD1042,Vanguard,104.04,103935.48
TRD-128381,2023/11/28,WMT,  Walmart Inc.  , Consumer Defensive ,NYSE,CAD,187.66,191.24,187.5,189.76,15469315.0,sell,190.08,,72610.56,188.68,184.89,55.25,TRD1017,Goldman Sachs,72.61,72537.95
TRD-131639,2024/03/26,AMZN,Amazon.com Inc.,Consumer Cyclical,LSE,USD,166.55,172.59,166.15,172.24,15015107.0,Buy,170.52,318.0,54225.36,172.18,,56.53,TRD1059,Fidelity,54.23,54171.13
TRD-138593,2024-12-10,JPM,JPMorgan Chase,Financial,LSE,,61.68,64.14,61.54,63.08,16410615.0,Sell,62.32,37.0,2305.84,62.21,,30.58,TRD1049,Fidelity,2.31,2303.53
TRD-111546,2022-03-10,AAPL,Apple Inc.,Technology,NASDAQ,USD,133.63,136.05,130.41,130.5,16145011.0,S,132.71,69.0,9156.99,128.24,132.65,64.98,TRD1014,Robinhood,9.16,9147.83
TRD-111270,2022-02-28,JPM,JPMorgan Chase,Financial,NASDAQ,CAD,89.09,89.25,85.91,87.15,5394649.0,Sell,87.68,213.0,18675.84,85.89,86.9,38.38,TRD1019,Schwab,18.68,18657.16
TRD-124479,2023-07-05,TSLA ,Tesla Inc.,Automotive,LSE,USD,405.41,407.19,402.48,404.85,35896906.0,Sell ,403.03,330.0,132999.9,405.86,401.86,68.45,TRD1020,Robinhood,133.0,132866.9
TRD-102497,2021-04-08,GOOGL,Alphabet Inc.,Technology,LSE,USD,113.61,114.81,111.77,113.62,9571364.0,S,112.03,470.0,52654.1,114.51,107.84,25.24,TRD1005,Robinhood,52.65,52601.45
TRD-130824!!,"Feb 26, 2024",JPM,JPMorgan Chase,Financial,LSE,GBP,71.07,72.86,70.2,72.13,9137075.0,Buy,71.47,392.0,28016.24,72.04,71.23,62.32,TRD1000,Fidelity,28.02,27988.22
TRD-101704,2021-03-09,TSLA,  Tesla Inc.  ,,NASDAQ,CAD,217.15,221.93,215.87,218.58,2706655.0,Buy ,220.19,340.0,74864.6,,217.53,65.98,TRD1013,Morgan Stanley,74.86,74789.74
TRD-133880,2024-06-17,META,Meta Platforms,Technology,TSX,USD,542.8,543.21,531.75,539.57,2901535.0,Buy,,16.0,8605.76,529.23,524.97,54.45,TRD1007,Schwab,8.61,8597.15
TRD-106493,2021-09-03,PFE,Pfizer Inc.,,NYSE,GBP,45.3,47.8,44.66,47.29,776116.0,Sell,47.52,,23284.8,47.0,47.4,71.46,TRD1051,Morgan Stanley,23.28,23261.52
TRD-128410,29 Nov 2023,JPM,JPMorgan Chase,,NASDAQ,USD,89.65,91.51,89.53,91.08,2534512.0,Sell,91.05,174.0,15842.7,92.74,88.76,56.35,TRD1000,Fidelity,15.84,15826.86
TRD-134140,2024-06-26,MSFT,Microsoft Corporation,,LSE,GBP,1337.32,1344.29,1309.16,1318.35,8639413.0,Sell,1314.5,352.0,462704.0,1331.87,,26.93,TRD1020,JP Morgan,462.7,462241.3
TRD-133944,2024-06-19,TSLA,Tesla Inc.,Automotive,LSE,,434.79,452.56,429.86,446.1,3988465.0,0,447.22,,16099.92,454.3,462.15,67.54,TRD1058,Goldman Sachs,16.1,16083.82
TRD-129494**,2024-01-08,AAPL,Apple Inc.,,TSX,CAD,101.55,101.71,100.46,101.54,1071197.0,Buy,100.62,161.0,16199.82,100.32,101.51,,TRD1060,Morgan Stanley,16.2,16183.62
TRD-100843,2021-02-03,PFE,Pfizer Inc.,Healthcare,NYSE,,43.77,44.28,41.76,42.0,7848751.0,Buy,43.01,25.0,1075.25,42.43,41.82,28.94,TRD1048,Vanguard,1.08,1074.17
TRD-134920,2024-07-25,JPM,JPMorgan Chase,Financial,NYSE,USD,55.94,56.53,55.42,56.03,1731523.0,Sell,55.48,430.0,23856.4,55.29,56.32,45.73,TRD1037,Morgan Stanley,23.86,23832.54
TRD-102001,2021-03-19,Tesla,Tesla Inc.,Automotive,NYSE,,218.89,222.25,215.07,215.65,1857368.0,Buy,216.5,475.0,102837.5,217.92,206.45,31.14,TRD1051,Morgan Stanley,102.84,102734.66
TRD-103018,2021-04-27,DIS,Walt Disney Co.,Communication,NYSE,USD,110.04,111.32,108.31,109.32,28928506.0,Sell,109.14,166.0,18117.24,108.37,106.35,73.61,TRD1050,JP Morgan,18.12,18099.12
TRD-134696,2024-07-16,DIS,Walt Disney Co.,Communication,TSX,CAD,107.84,110.29,107.62,109.67,1006283.0,Buy,109.25,408.0,44574.0,109.05,110.62,36.44,TRD1013,Vanguard,44.57,44529.43
TRD-117720,2022-10-28,PFE,Pfizer Inc.,Healthcare,NASDAQ,GBP,27.56,28.6,27.53,,2033767.0,Buy,28.0,198.0,5544.0,28.48,28.43,69.52,TRD1031,Fidelity,5.54,5538.46
TRD-136323,2024-09-16,GOOGL,Alphabet Inc.,Technology,NYSE,USD,88.46,88.98,87.32,88.04,505533.0,Sell,88.86,144.0,12795.84,88.96,86.45,54.48,TRD1018,Vanguard,12.8,12783.04
TRD-110463,28 Jan 2022,MSFT,Microsoft Corporation,Technology,NYSE,GBP,452.92,458.25,441.09,447.66,3300300.0,Sell,447.61,308.0,137863.88,446.28,445.93,46.77,TRD1043,Fidelity,137.86,137726.02
TRD-113204,2022-05-11,XOM,Exxon Mobil,Energy,LSE,,181.08,183.65,179.94,-10.0,6299318.0,Buy,180.88,177.0,32015.76,183.03,178.17,51.38,TRD1032,Goldman Sachs,32.02,31983.74
TRD-105762,2021/08/09,META,Meta Platforms,Technology,LSE,CAD,394.04,403.75,388.81,398.64,40617407.0,Buy,396.1,263.0,104174.3,402.14,,26.72,TRD1014,,104.17,104070.13
TRD-124116,2023-06-21,BAC,Bank of America,Financial,TSX,GBP,80.11,80.42,79.75,80.02,,sell,80.0,244.0,19520.0,81.21,82.15,36.26,TRD1030,,19.52,19500.48
TRD-125295,2023-08-04,JNJ,Johnson & Johnson,Healthcare,LSE,USD,276.12,282.95,275.69,281.27,4046178.0,0,282.77,185.0,52312.45,281.53,286.45,31.99,TRD1037,Fidelity,52.31,52260.14
TRD-124132,2023-06-22,MSFT ,Microsoft Corporation,Technology,LSE,GBP,944.9,967.01,939.26,962.3,3108941.0,Buy,950.63,96.0,91260.48,959.38,924.03,44.46,TRD1011,Vanguard,91.26,91169.22
TRD-107950,2021-10-27,AAPL ,Apple Inc.,,TSX,GBP,129.84,134.57,128.37,133.41,10786511.0,BUY,130.76,220.0,28767.2,135.05,,50.2,TRD1041,JP Morgan,28.77,28738.43
TRD-101003,2021/02/10,AAPL,Apple Inc.,Technology,TSX,USD,145.17,145.52,140.45,141.38,1887510.0,Sell,143.71,458.0,65819.18,142.87,143.83,40.7,TRD1062,Robinhood,65.82,65753.36
TRD-136415,2024-09-18,JNJ,Johnson & Johnson,Healthcare,TSX,CAD,606.08,608.43,581.05,,8218180.0,S,602.88,,278530.56,588.49,574.01,30.28,TRD1014,Vanguard,278.53,278252.03
TRD-119341,2022-12-29,AAPL,Apple Inc.,,NYSE,USD,139.6,144.54,138.79,144.37,932987.0,Buy,142.43,238.0,33898.34,144.98,147.68,32.16,TRD1060,Robinhood,33.9,33864.44
TRD-114584,"Jul 04, 2022",TSLA,Tesla Inc.,Automotive,TSX,USD,304.38,311.45,300.4,307.87,,Buy,306.58,485.0,148691.3,308.1,,26.29,TRD1041,Morgan Stanley,148.69,148542.61
TRD-134208,2024-06-27,DIS,Walt Disney Co.,,LSE,GBP,115.69,119.31,115.41,117.16,13989571.0,Sell,118.61,28.0,3321.08,117.9,122.77,30.45,TRD1042,Schwab,3.32,3317.76
TRD-123151,17 May 2023,META,Meta Platforms,Technology,TSX,USD,635.54,641.17,619.14,627.39,53296972.0,Sell,632.32,53.0,33512.96,630.13,637.25,62.55,TRD1067,Goldman Sachs,33.51,33479.45
TRD-123182,2023-05-18,JNJ,Johnson & Johnson,Healthcare,NASDAQ,USD,187.04,187.38,185.32,186.2,1408199.0,Buy,186.54,13.0,2425.02,183.22,185.71,50.04,TRD1048,JP Morgan,2.43,2422.59
TRD-137776,2024-11-08,MSFT,Microsoft Corporation,Technology,NYSE,USD,2168.86,2214.57,2119.08,2193.09,978458.0,Buy,2209.35,251.0,554546.85,2191.52,2213.97,47.53,TRD1024,JP Morgan,554.55,553992.3
TRD-124180,2023-06-23,TSLA,Tesla Inc.,Automotive,TSX,USD,414.25,420.85,402.37,402.69,2470547.0,Buy,402.83,441.0,177648.03,401.48,400.84,28.95,TRD1021,Vanguard,177.65,177470.38
TRD-118943,2022-12-14,JPM,JPMorgan Chase,,LSE,USD,89.52,90.44,88.38,88.7,5880680.0,Sell,89.09,,35279.64,,86.97,49.59,TRD1036,Robinhood,35.28,35244.36
TRD-120149,2023/01/27,JNJ,Johnson & Johnson,Healthcare,TSX,CAD,162.92,165.06,162.66,163.52,2162278.0,S,164.3,212.0,34831.6,163.56,168.76,69.06,TRD1001,Fidelity,34.83,34796.77
TRD-115315,2022-07-29,META,  Meta Platforms  , Technology ,NYSE,CAD,420.02,420.63,410.68,413.85,2008494.0,sell,414.98,324.0,134453.52,,416.3,50.8,TRD1071,Fidelity,134.45,134319.07
TRD-101514,2021-03-02,AAPL,Apple Inc.,Technology,TSX,USD,141.26,144.25,140.55,144.25,10191488.0,Buy,,302.0,42467.24,144.94,140.52,41.99,TRD1045,,42.47,42424.77
TRD-135775,26 Aug 2024,NFLX,Netflix Inc.,Communication,LSE,USD,147.18,148.09,144.58,145.71,738570.0,Sell,144.98,,16672.7,145.69,142.9,61.19,TRD1043,Fidelity,16.67,16656.03
TRD-134327,2024-07-03,AMZN,Amazon.com Inc.,Consumer Cyclical,NYSE,GBP,157.68,159.07,150.45,151.21,620001.0,1,151.87,438.0,66519.06,,156.6,,TRD1006,Vanguard,66.52,66452.54
TRD-127089,2023-10-11,GOOGL,Alphabet Inc.,Technology,NASDAQ,,106.07,109.11,105.54,108.49,474639.0,Sell,106.36,371.0,39459.56,108.54,105.7,41.09,TRD1073,Vanguard,39.46,39420.1
TRD-132392,2024-04-22,NFLX,Netflix Inc.,Communication,LSE,USD,189.1,191.63,189.06,191.62,8899221.0,Sell,189.49,223.0,42256.27,192.46,197.52,25.48,TRD1076,Goldman Sachs,42.26,42214.01
TRD-110644,2022-02-04,AMZN,Amazon.com Inc.,Consumer Cyclical,NASDAQ,USD,133.71,124.83018067785287,133.36,,696356.0,Sell,134.41,96.0,12903.36,137.55,139.59,70.42,TRD1051,Morgan Stanley,12.9,12890.46
TRD-122698,05/01/2023,PFE,Pfizer Inc.,Healthcare,NYSE,USD,20.8,20.94,20.57,20.67,3096252.0,Buy,20.85,478.0,9966.3,20.65,20.88,35.38,TRD1015,Morgan Stanley,9.97,9956.33
TRD-137506,29-10-2024,META,Meta Platforms,Technology,TSX,USD,528.52,544.08,527.82,537.38,2126423.0,Buy,529.37,174.0,92110.38,539.39,539.01,53.09,TRD1071,Schwab,92.11,92018.27
TRD-119640,2023/01/09,NVDA,NVIDIA Corporation,Technology,TSX,USD,596.66,601.72,595.4,597.43,4322637.0,B,599.34,242.0,145040.28,602.45,592.35,52.68,TRD1008,Robinhood,145.04,144895.24
TRD-112954,02 May 2022,NVDA,NVIDIA Corporation,Technology,NASDAQ,GBP,467.46,483.66,466.26,480.53,9612554.0,Sell,468.48,323.0,151319.04,478.44,496.28,64.31,TRD1019,Schwab,151.32,151167.72
TRD-129706,2024-01-15,XOM,Exxon Mobil,Energy,LSE,USD,122.83,124.78,122.17,122.76,3136695.0,B,122.52,235.0,28792.2,121.73,,55.58,TRD1029,Schwab,28.79,28763.41
TRD-130927,2024-02-28,PFE,Pfizer Inc.,,TSX,USD,20.31,20.63,20.29,20.45,299198.0,Sell,20.52,398.0,8166.96,20.58,21.15,31.77,TRD1002,Goldman Sachs,8.17,8158.79
TRD-114354,23 Jun 2022,NVDA,NVIDIA Corporation,Technology,TSX,GBP,495.83,502.28,491.84,493.47,4049087.0,Sell,497.49,216.0,107457.84,496.83,492.58,46.68,TRD1077,Morgan Stanley,107.46,107350.38
TRD-133785,"Jun 13, 2024",AAPL,Apple Inc.,Technology,TSX,USD,117.52,118.13,113.8,115.76,2800530.0,Sell,114.68,238.0,27293.84,115.86,119.39,28.31,TRD1004,Schwab,27.29,27266.55
TRD-129286,2023-12-29,TSLA,Tesla Inc.,Automotive,LSE,USD,495.41,520.72,494.46,513.72,5664309.0,Buy,516.85,160.0,82696.0,517.03,510.06,52.5,TRD1048,Schwab,82.7,82613.3
TRD-118967,2022-12-14,PFE,Pfizer Inc.,Healthcare,LSE,USD,27.73,28.13,27.36,,,Buy,28.07,,6035.05,28.04,,44.49,TRD1035,Schwab,6.04,6029.01
TRD-131283,2024-03-12,PFE,  Pfizer Inc.  ,Healthcare,NASDAQ,GBP,20.4,21.19,20.37,20.9,4539367.0,BUY,21.1,237.0,5000.7,21.14,20.79,70.61,TRD1009,Morgan Stanley,5.0,4995.7
TRD-130924,2024-02-28,DIS,Walt Disney Co.,Communication,LSE,USD,101.48,102.91,99.68,102.31,2530702.0,Buy,102.79,,34640.23,104.81,,35.88,TRD1023,Robinhood,34.64,34605.59
