trade_id,date,ticker,company_name,sector,exchange,currency,open,high,low,close,volume,trade_type,trade_price,quantity,trade_value,ma_7,ma_30,rsi,trader_id,broker,commission,net_value,Month,Quarter,Year
TRD-100460,20-01-2021,NVDA,NVIDIA Corporation,Technology,LSE,USD,449.6,461.99,449.46,453.75,14843566,SELL,458.54,228,104547.12,457.31,457.21,72.02,TRD1001,Robinhood,104.55,104442.57,1,1,2021
TRD-138788,20-01-2021,TESLA,Tesla Inc.,Automotive,LSE,GBP,460.71,468.35,460.41,466.24,14843566,BUY,464.48,282,130983.36,470.85,468.06,67.89,TRD1021,JP Morgan,130.98,130852.38,1,1,2021
TRD-100441,20-01-2021,MSFT,Microsoft Corporation,Technology,NASDAQ,USD,312.93,316.1,303.09,304.81,408494,SELL,29.49,315,96226.2,307.73,310.7,71.89,TRD1007,Schwab,96.23,96129.97,1,1,2021
TRD-119292,20-01-2021,NVDA,NVIDIA Corporation,Technology,NYSE,USD,594.49,606.54,594.2,604.84,26401057,BUY,29.49,437,261142.46,605.38,599.41,67.81,TRD1077,Robinhood,261.14,260881.32,1,1,2021
TRD-121980,20-01-2021,AAPL,Apple Inc.,Technology,TSX,USD,142.74,143.35,142.47,143.04,687111,BUY,143.22,178,25493.16,143.66,141.49,74.94,TRD1072,JP Morgan,25.49,25467.67,1,1,2021
TRD-124462,20-01-2021,DIS,Walt Disney Co.,Communication,NASDAQ,USD,109.81,110,107.94,109.19,703090,SELL,108.86,23,2503.78,110.34,141.49,74.94,TRD1015,JP Morgan,2.5,2501.28,1,1,2021
TRD-100447,20-01-2021,JPM,JPMorgan Chase,Financial,NYSE,USD,134.25,135.15,134.14,134.3,880281,BUY,135.02,106,14312.12,135.23,1057.03,34.07,TRD1076,Fidelity,14.31,14297.81,1,1,2021
TRD-100470,20-01-2021,PFE,Pfizer Inc.,Healthcare,NYSE,CAD,40.97,41.2,40.58,40.61,605447,SELL,40.87,465,19004.55,133.45,41.16,52.84,TRD1026,JP Morgan,19,18985.55,1,1,2021
TRD-100462,20-01-2021,BAC,Bank of America,Financial,LSE,USD,37.69,39.44,37.68,39.24,11298937,SELL,39.16,456,17856.96,39.06,39.6,25.79,TRD1062,JP Morgan,17.86,17839.1,1,1,2021
TRD-113022,20-01-2021,JNJ,Johnson & Johnson,Healthcare,NYSE,CAD,177.75,180.33,177.57,179.77,11298937,SELL,179.93,477,85826.61,177.72,181.42,50.82,TRD1005,Goldman Sachs,85.83,85740.78,1,1,2021
TRD-100459,20-01-2021,META,Meta Platforms,Financial,TSX,USD,337.34,343.09,336.49,341.83,6403287,BUY,338.74,130,44036.2,341.01,341.65,33.3,TRD1013,Fidelity,44.04,43992.16,1,1,2021
TRD-127865,20-01-2021,MSFT,Microsoft Corporation,Technology,TSX,CAD,1086.06,1119.54,1078.43,1103.84,1125227,SELL,1096.92,398,436574.16,1105.78,1095.2,51.1,TRD1053,Morgan Stanley,436.57,436137.59,1,1,2021
TRD-100501,21-01-2021,NVDA,NVIDIA Corporation,Technology,NASDAQ,CAD,450.22,450.85,444.65,448.79,7894840,SELL,102.38,391,174354.72,446.52,452.51,26.17,TRD1059,Robinhood,174.35,174180.37,1,1,2021
TRD-100505,21-01-2021,DIS,Walt Disney Co.,Communication,LSE,USD,84.34,85.47,83.08,83.82,904483,BUY,85.37,318,27147.66,83.89,82.31,58.81,TRD1013,Robinhood,27.15,27120.51,1,1,2021
TRD-101993,21-01-2021,GOOGL,Alphabet Inc.,Technology,NYSE,CAD,122.5,123.6,119.63,83.82,2230112,SELL,121.33,16,1941.28,120.07,121.25,41.42,TRD1079,Morgan Stanley,1.94,1939.34,1,1,2021
TRD-100475,21-01-2021,AAPL,Apple Inc.,Technology,NYSE,USD,139.13,140.51,136.6,137.1,2099029,SELL,138.25,232,32074,139.44,139.82,67.13,TRD1038,Robinhood,32.07,32041.93,1,1,2021
TRD-100480,21-01-2021,MSFT,Microsoft Corporation,Technology,NASDAQ,CAD,304,318.38,301.46,316.29,1507381,BUY,213.31,60,18214.8,316.67,308.98,49.54,TRD1079,Robinhood,18.21,18196.59,1,1,2021
TRD-100499,21-01-2021,NFLX,Netflix Inc.,Communication,TSX,USD,396.41,411.01,394.94,403.78,13897393,BUY,75.43,114,46855.14,395.79,114.73,61.85,TRD1057,JP Morgan,46.86,46808.28,1,1,2021
TRD-100498,21-01-2021,NFLX,Netflix Inc.,Communication,NASDAQ,USD,396.41,411.01,394.94,403.78,3442652,BUY,398.92,92,36700.64,395.79,418.82,61.85,TRD1040,JP Morgan,36.7,36663.94,1,1,2021
TRD-100479,21-01-2021,MSFT,Microsoft Corporation,Technology,NASDAQ,CAD,304,318.38,301.46,316.29,1507381,BUY,304.5,409,124540.5,187.24,308.98,49.54,TRD1030,Morgan Stanley,124.54,124415.96,1,1,2021
TRD-100491,21-01-2021,JNJ,Johnson & Johnson,Healthcare,NYSE,USD,152.69,156.39,152.2,155.82,4787788,BUY,152.46,182,27747.72,158.55,151.25,44.15,TRD1022,Fidelity,27.75,27719.97,1,1,2021
TRD-100523,22-01-2021,JPM,JPMorgan Chase,Consumer Cyclical,LSE,USD,135.27,137.42,133.94,137.25,24979167,BUY,134.61,220,60439.89,137.13,135.29,31.67,TRD1077,JP Morgan,60.44,60379.45,1,1,2021
TRD-100517,22-01-2021,AMZN,Amazon.com Inc.,Consumer Cyclical,NASDAQ,CAD,176.07,178.53,174.98,177.48,3928799,SELL,176.79,232,41015.28,175.38,178.75,41.37,TRD1011,Robinhood,41.02,40974.26,1,1,2021
TRD-100512,22-01-2021,GOOGL,Alphabet Inc.,Technology,LSE,USD,125.91,126.56,124.23,126.3,3574858,SELL,124.99,360,44996.4,125.49,124.68,35.42,TRD1023,Schwab,45,44951.4,1,1,2021
TRD-126937,22-01-2021,TSLA,Tesla Inc.,Technology,LSE,USD,420.23,427.26,416.32,417.84,2052756,BUY,417.38,62,25877.56,423.57,423.5,48.73,TRD1074,Morgan Stanley,25.88,25851.68,1,1,2021
TRD-101687,22-01-2021,META,Meta Platforms,Technology,LSE,USD,365.75,372.46,364.65,371.13,754872,SELL,368.17,304,111923.68,369.69,364.28,59.07,TRD1015,Robinhood,111.92,111811.76,1,1,2021
TRD-100520,22-01-2021,TSLA,Tesla Inc.,Automotive,LSE,USD,208.94,210.77,201.13,202.83,8073940,BUY,209.63,135,28300.05,201.35,201.37,67.66,TRD1067,Goldman Sachs,28.3,28271.75,1,1,2021
TRD-100575,25-01-2021,PFE,Pfizer Inc.,Healthcare,NASDAQ,USD,40.97,42,40.92,41.85,110425338,BUY,41.91,268,11231.88,41.38,41.7,55.68,TRD1007,Goldman Sachs,11.23,11220.65,1,1,2021
TRD-100564,25-01-2021,NFLX,Netflix Inc.,Communication,NASDAQ,USD,400.24,410.26,397.43,408.85,2069900,BUY,400.52,106,42455.12,411.04,398.99,66.5,TRD1005,Morgan Stanley,42.46,42412.66,1,1,2021
TRD-100573,25-01-2021,DIS,Walt Disney Co.,Communication,NYSE,CAD,85.2,89.03,84.5,75.42,1486882,SELL,88.51,297,26287.47,88.57,86.16,29.79,TRD1012,Schwab,26.29,26261.18,1,1,2021
TRD-101148,25-01-2021,MSFT,Microsoft Corporation,Technology,LSE,CAD,306.17,308.99,305.39,75.42,18171706,SELL,307.54,359,110406.86,88.57,310.14,43.75,TRD1009,Vanguard,110.41,110296.45,1,1,2021
TRD-100578,25-01-2021,PFE,Pfizer Inc.,Healthcare,NYSE,GBP,40.97,42,40.92,41.85,110425338,SELL,41.05,19,779.95,41.38,41.7,55.68,TRD1030,JP Morgan,0.78,779.17,1,1,2021
TRD-100549,25-01-2021,GOOGL,Alphabet Inc.,Technology,TSX,USD,126.38,127.12,121.91,123.79,3961550,BUY,125.43,196,24584.28,122.47,128,72.67,TRD1028,Fidelity,24.58,24559.7,1,1,2021
TRD-127498,25-01-2021,TSLA,Tesla Inc.,Technology,NASDAQ,USD,383.2,403.76,375.24,123.79,905238,SELL,399.15,382,152475.3,404.12,397.35,39.48,TRD1010,Fidelity,152.48,152322.82,1,1,2021
TRD-100586,26-01-2021,MSFT,Microsoft Corporation,Technology,TSX,CAD,329.77,335.33,329.67,333.62,9352533,SELL,332.41,91,30249.31,336.19,332.51,40.3,TRD1052,Morgan Stanley,30.25,30219.06,1,1,2021
TRD-100596,26-01-2021,XOM,Exxon Mobil,Energy,LSE,CAD,112.99,113.81,112.59,113.38,832432,SELL,113.44,402,45602.88,113.63,113.34,25.36,TRD1009,Vanguard,45.6,45557.28,1,1,2021
TRD-127548,26-01-2021,META,Meta Platforms,Technology,NASDAQ,CAD,587.86,599.18,580.39,113.38,6257001,SELL,594.16,379,225186.64,595.82,593.89,36.52,TRD1016,Morgan Stanley,225.19,224961.45,1,1,2021
TRD-128934,26-01-2021,BAC,Bank of America,Financial,LSE,USD,90.41,90.76,88.36,113.38,971753,SELL,89.47,427,38203.69,89.4,593.89,66.91,TRD1074,Vanguard,38.2,38165.49,1,1,2021
TRD-135610,26-01-2021,GOOGL,Alphabet Inc.,Technology,LSE,CAD,108.98,109.4,108.19,108.3,4048303,SELL,108.33,469,50806.77,108.91,109.28,29.87,TRD1043,Goldman Sachs,50.81,50755.96,1,1,2021
TRD-100609,26-01-2021,PFE,Pfizer Inc.,Consumer Cyclical,TSX,GBP,42.09,42.33,41.25,41.55,3633577,SELL,41.99,299,12555.01,41.2,41.9,29.39,TRD1015,Fidelity,12.56,12542.45,1,1,2021
TRD-100584,26-01-2021,GOOGL,Alphabet Inc.,Automotive,LSE,USD,123.85,127.06,123.59,126.99,4266639,SELL,125.49,340,42666.6,125.07,128.07,60.22,TRD1051,Fidelity,42.67,42623.93,1,1,2021
TRD-100579,26-01-2021,AAPL,Apple Inc.,Technology,NYSE,CAD,146.86,149.25,141.23,142.07,25993991,SELL,145.81,281,40972.61,140.38,143.19,63.94,TRD1057,Morgan Stanley,40.97,40931.64,1,1,2021
TRD-100608,26-01-2021,DIS,Walt Disney Co.,Communication,NYSE,USD,87.52,88.75,87.15,87.27,4315152,BUY,88.01,64,18746.13,87.48,88.3,40.39,TRD1033,Fidelity,18.75,18727.38,1,1,2021
TRD-100623,27-01-2021,MSFT,Microsoft Corporation,Technology,TSX,GBP,333.84,334.39,325.46,326.96,4492486,SELL,332.07,70,23244.9,321.47,318.23,39.64,TRD1076,Vanguard,23.24,23221.66,1,1,2021
TRD-100626,27-01-2021,AMZN,Amazon.com Inc.,Consumer Cyclical,NYSE,USD,174.68,175.04,171.82,171.95,2433510,BUY,172.83,149,25751.67,172.09,172.4,59.93,TRD1021,Fidelity,25.75,25725.92,1,1,2021
TRD-101826,27-01-2021,GOOGL,Alphabet Inc.,Technology,NASDAQ,USD,113.98,117.5,112.54,115.53,2499607,BUY,114.06,203,23154.18,115.52,116.35,56.17,TRD1027,JP Morgan,23.15,23131.03,1,1,2021
TRD-100630,27-01-2021,TSL,Tesla Inc.,Automotive,NYSE,GBP,200.96,207.51,198.29,205.77,6774923,BUY,532.09,299,60990.02,204.73,206.54,50.23,TRD1042,Fidelity,60.99,60929.03,1,1,2021
TRD-100621,27-01-2021,MSFT,Microsoft Corporation,Technology,NYSE,USD,333.84,334.39,325.46,326.96,4492486,BUY,330.19,218,71981.42,321.47,318.23,39.64,TRD1016,Schwab,71.98,71909.44,1,1,2021
TRD-100657,27-01-2021,DIS,Walt Disney Co.,Communication,NASDAQ,USD,86.17,87.59,85.9,87.22,19276033,SELL,20.3,454,39443.52,20.83,85.85,27.27,TRD1075,JP Morgan,39.44,39404.08,1,1,2021
TRD-100640,27-01-2021,XOM,Exxon Mobil,Energy,NASDAQ,CAD,113.25,117.45,113.16,115.54,1107433,BUY,113.56,104,11810.24,16.84,114.18,54.1,TRD1068,Robinhood,11.81,11798.43,1,1,2021
TRD-100618,27-01-2021,GOOGL,Alphabet Inc.,Technology,LSE,CAD,126.53,126.78,123.26,124.32,18203263,BUY,126.37,369,46630.53,125.25,126.93,72.4,TRD1071,Fidelity,46.63,46583.9,1,1,2021
TRD-100631,27-01-2021,TSLA,Tesla Inc.,Consumer Cyclical,NYSE,USD,200.96,207.51,198.29,205.77,6774923,BUY,205.45,187,38419.15,204.73,206.54,50.23,TRD1051,Goldman Sachs,38.42,38380.73,1,1,2021
TRD-100628,27-01-2021,TSLA,Tesla Inc.,Automotive,TSX,USD,200.96,207.51,198.29,205.77,6774923,BUY,204.04,96,19587.84,41.38,206.54,50.23,TRD1067,Schwab,19.59,19568.25,1,1,2021
TRD-129827,27-01-2021,XOM,Exxon Mobil,Energy,LSE,CAD,119.72,121.08,117.42,117.46,1613531,BUY,120.04,120,14404.8,118.77,119.5,39,TRD1046,Robinhood,14.4,14390.4,1,1,2021
TRD-100647,27-01-2021,META,Meta Platforms,Energy,NYSE,GBP,340.45,340.47,330.32,336.48,12098377,SELL,334.69,69,23093.61,337.19,119.35,58.54,TRD1032,Morgan Stanley,23.09,23070.52,1,1,2021
TRD-100624,27-01-2021,AMZN,Amazon.com Inc.,Consumer Cyclical,NYSE,GBP,174.68,175.04,171.82,171.95,2433510,SELL,172.7,413,71325.1,172.09,172.4,59.93,TRD1009,Robinhood,71.33,71253.77,1,1,2021
TRD-132810,27-01-2021,GOOGL,Alphabet Inc.,Technology,TSX,GBP,111.61,111.92,108.96,171.95,723160,SELL,110.4,236,26054.4,111.11,111.32,42.62,TRD1052,Vanguard,26.05,26028.35,1,1,2021
TRD-100648,27-01-2021,META,Meta Platforms,Consumer Defensive,LSE,USD,340.45,340.47,330.32,336.48,12098377,SELL,335.82,318,106790.76,186.65,334.29,58.54,TRD1034,Schwab,106.79,106683.97,1,1,2021
TRD-100697,28-01-2021,PFE,Pfizer Inc.,Consumer Defensive,LSE,GBP,42.22,42.59,41.95,166.69,33361466,SELL,42.42,43,1824.06,164.83,43.45,65.67,TRD1054,Schwab,1.82,1822.24,1,1,2021
TRD-100681,28-01-2021,NFLX,Netflix Inc.,Communication,NYSE,CAD,414.37,420.78,409.62,420.09,19053533,BUY,417.59,259,108155.81,419.04,419.11,29.81,TRD1066,Morgan Stanley,108.16,108047.65,1,1,2021
TRD-100686,28-01-2021,META,Meta Platforms,Technology,NASDAQ,USD,333.7,336.63,322.81,324.66,939154,BUY,331.4,36,11930.4,324.88,325.6,73.08,TRD1055,Robinhood,11.93,11918.47,1,1,2021
TRD-110734,28-01-2021,BAC,Bank of America,Financial,NASDAQ,USD,60.93,61.66,60.25,61.37,1912560,BUY,61.11,226,1381086,61.05,60.17,60.47,TRD1061,Goldman Sachs,13.81,13797.05,1,1,2021
TRD-101061,28-01-2021,META,Meta Platforms,Technology,NASDAQ,USD,338.78,344.8,333.34,342.98,1912560,SELL,339.4,114,38691.6,342.76,60.17,43.68,TRD1023,Fidelity,38.69,38652.91,1,1,2021
TRD-120197,28-01-2021,NFLX,Netflix Inc.,Communication,NASDAQ,CAD,278.82,280.31,274.41,342.98,352064,SELL,278.65,145,40404.25,276.92,285.18,44,TRD1014,Fidelity,40.4,40363.85,1,1,2021
TRD-121513,28-01-2021,AAPL,Apple Inc.,Technology,NYSE,USD,137.04,138.43,135.75,137.69,1091073,SELL,278.65,404,112574.6,136.17,135.68,61.55,TRD1022,Robinhood,54.93,54872.91,1,1,2021
TRD-100682,28-01-2021,NFLX,Netflix Inc.,Communication,LSE,CAD,414.37,420.78,409.62,420.09,19053533,SELL,412.48,484,199640.32,419.04,419.11,29.81,TRD1018,Robinhood,199.64,199440.68,1,1,2021
TRD-100677,28-01-2021,XOM,Exxon Mobil,Energy,NYSE,CAD,115.29,115.41,111.62,112.97,2953740,BUY,115.03,135,15529.05,114.65,113.03,43.36,TRD1059,Morgan Stanley,15.53,15513.52,1,1,2021
TRD-107049,28-01-2021,AMZN,Amazon.com Inc.,Energy,NASDAQ,USD,131.97,134.05,129.99,133.72,2043250,SELL,131.89,399,52624.11,132.65,129.83,57.28,TRD1060,Morgan Stanley,52.62,52571.49,1,1,2021
TRD-100664,28-01-2021,GOOGL,Alphabet Inc.,Technology,NASDAQ,CAD,123.43,126.8,123.01,126.14,800795,SELL,125.24,359,44961.16,125.58,124.85,26.12,TRD1022,Fidelity,44.96,44916.2,1,1,2021
TRD-109992,28-01-2021,BAC,Bank of America,Financial,LSE,GBP,63.8,65.22,63.76,64.8,2141895,SELL,65.14,115,7491.1,65.59,63.35,74.01,TRD1002,JP Morgan,7.49,7483.61,1,1,2021
TRD-100725,29-01-2021,NFLX,Netflix Inc.,Consumer Defensive,LSE,CAD,419.62,421.41,418.98,0,3501601,SELL,420.47,39,16398.33,418.68,418.67,70.22,TRD1073,Goldman Sachs,16.4,16381.93,1,1,2021
TRD-100733,29-01-2021,DIS,Walt Disney Co.,Communication,NYSE,GBP,86.45,87.17,85.3,85.66,12897663,SELL,86.99,43,3740.57,86.08,85.49,64.8,TRD1061,Robinhood,3.74,3736.83,1,1,2021
TRD-100736,29-01-2021,PFE,Pfizer Inc.,Healthcare,TSX,USD,42.66,42.96,42.65,42.68,2229591,BUY,42.88,19,11491.84,42.6,42.5,29.47,TRD1068,JP Morgan,11.49,11480.35,1,1,2021
TRD-100710,29-01-2021,JPM,JPMorgan Chase,Financial,NYSE,USD,137.46,139.49,136.09,138.04,3177656,BUY,137.87,142,19577.54,136.23,532.45,57.96,TRD1070,JP Morgan,19.58,19557.96,1,1,2021
TRD-135764,29-01-2021,TESLA,Tesla Inc.,Automotive,TSX,USD,476.72,477.14,468.48,138.04,3539899,SELL,469.27,432,202724.64,470.88,498.44,54.16,TRD1052,Schwab,202.72,202521.92,1,1,2021
TRD-100724,29-01-2021,NFLX,Netflix Inc.,Communication,TSX,USD,419.62,421.41,418.98,421.22,3501601,BUY,419.26,26,10900.76,418.68,418.67,55.18,TRD1016,Robinhood,10.9,10889.86,1,1,2021
TRD-100734,29-01-2021,DIS,Walt Disney Co.,Communication,TSX,USD,86.45,87.17,85.3,85.66,12897663,BUY,-5,373,32074.27,86.08,85.49,64.8,TRD1026,Schwab,32.07,32042.2,1,1,2021
TRD-100740,01-02-2021,AAPL,Apple Inc.,Technology,TSX,CAD,142.02,145.16,141.74,144.57,3750453,BUY,142.19,182,25878.58,144.28,110.13,60.35,TRD1042,Morgan Stanley,25.88,25852.7,2,1,2021
TRD-100764,01-02-2021,BAC,Bank of America,Financial,NYSE,USD,36.93,37.38,36.24,36.31,1304688,SELL,36.71,270,9911.7,36.8,35.89,57.44,TRD1076,Robinhood,9.91,9901.79,2,1,2021
TRD-100756,01-02-2021,WMT,Walmart Inc.,Consumer Defensive,LSE,USD,158.39,161.99,157.06,54.12,10409560,SELL,161.57,47,7593.79,163.75,164.18,70.9,TRD1031,Goldman Sachs,7.59,7586.2,2,1,2021
TRD-113657,01-02-2021,JPM,JPMorgan Chase,Financial,LSE,GBP,74.61,76.54,73.51,76.48,9184421,BUY,161.57,135,10112.85,77.16,75.91,48.12,TRD1073,Robinhood,10.11,10102.74,2,1,2021
TRD-118789,01-02-2021,GOOGL,Alphabet Inc.,Technology,TSX,CAD,117.02,117.4,112.54,114.28,9184421,SELL,114.28,174,19884.72,113.03,116.67,54.41,TRD1068,Goldman Sachs,19.88,19864.84,2,1,2021
TRD-131579,01-02-2021,NVDA,NVIDIA Corporation,Technology,TSX,USD,890.5,892.21,884.78,888.76,15571857,BUY,114.28,356,315957.12,113.03,906.14,53.15,TRD1060,Fidelity,315.96,315641.16,2,1,2021
TRD-100304,01-02-2021,WMT,Walmart Inc.,Consumer Defensive,NYSE,USD,157.36,159.34,156.77,158.15,1610968,BUY,159.14,356,12412.92,157.48,160.67,37.74,TRD1005,Goldman Sachs,12.41,12400.51,2,1,2021
TRD-100758,01-02-2021,NFLX,Netflix Inc.,Communication,TSX,USD,423.12,436.79,419.19,432.99,6246095,BUY,433.3,303,131289.9,429.65,424.5,46.03,TRD1052,JP Morgan,131.29,131158.61,2,1,2021
TRD-126104,01-02-2021,JNJ,Johnson & Johnson,Healthcare,TSX,USD,399.35,401.67,380.41,385.75,877372,BUY,393.16,464,182426.24,383.52,393.36,38.82,TRD1051,Robinhood,182.43,182243.81,2,1,2021
TRD-100748,01-02-2021,TSLA,Tesla Inc.,Automotive,NASDAQ,USD,210.79,212,208.24,66.98,4681911,SELL,66.98,61,12878.32,210.92,207.9,63.22,TRD1078,Vanguard,12.88,12865.44,2,1,2021
TRD-100742,01-02-2021,AAPL,Apple Inc.,Technology,TSX,GBP,142.02,145.16,141.74,144.57,3750453,SELL,142.11,1,58833.54,144.28,139.53,60.35,TRD1069,Schwab,58.83,58774.71,2,1,2021
TRD-100800,02-02-2021,DIS,Walt Disney Co.,Communication,NYSE,USD,86.21,88.25,85.77,87.71,1125380,SELL,87.4,438,382812,87.09,89.44,74.82,TRD1005,JP Morgan,38.28,38242.92,2,1,2021
TRD-133989,02-02-2021,JPM,JPMorgan Chase,Financial,NYSE,CAD,61.87,63.37,61.64,62.47,261665,SELL,62.55,444,27772.2,87.09,63.28,30.61,TRD1035,Fidelity,27.77,27744.43,2,1,2021
TRD-112908,02-02-2021,TSLA,Tesla Inc.,Automotive,LSE,USD,326.65,328.78,323.9,325.12,3585095,BUY,326.88,191,62434.08,87.09,336.89,30.52,TRD1070,Fidelity,62.43,62371.65,2,1,2021
TRD-120646,02-02-2021,AMZN,Amazon.com Inc.,Consumer Cyclical,TSX,USD,149.3,149.57,146.96,325.12,2268662,SELL,147.31,101,14878.31,145.67,144.64,52.24,TRD1031,Morgan Stanley,14.88,14863.43,2,1,2021
TRD-100772,02-02-2021,AAPL,Apple Inc.,Technology,NASDAQ,GBP,145.34,150.01,142.9,147.63,9417343,SELL,148.5,192,25393.5,146.41,213.94,66.63,TRD1074,Goldman Sachs,25.39,25368.11,2,1,2021
TRD-100884,02-02-2021,AAPL,Apple Inc.,Technology,TSX,GBP,146.51,150.74,144.64,150.21,3020428,SELL,148.84,85,12651.4,147.03,153.25,44.99,TRD1039,Vanguard,12.65,12638.75,2,1,2021
TRD-100780,02-02-2021,JNJ,Johnson & Johnson,Healthcare,NYSE,USD,145.51,147.73,142.04,142.7,486536,BUY,140.36,399,57053.01,141.63,136.41,45.04,TRD1004,Schwab,57.05,56995.96,2,1,2021
TRD-100775,02-02-2021,MSFT,Microsoft Corporation,Technology,TSX,USD,321.16,326.36,317.2,321.09,7261171,SELL,318.16,173,55041.68,317.17,317.2,42,TRD1062,JP Morgan,55.04,54986.64,2,1,2021
TRD-100790,02-02-2021,NFLX,Netflix Inc.,Communication,NASDAQ,USD,434.23,440.04,431.68,433.74,16047315,BUY,434.45,186,80807.7,131.95,451.8,39.57,TRD1007,Morgan Stanley,80.81,80726.89,2,1,2021
TRD-100843,03-02-2021,PFE,Pfizer Inc.,Healthcare,NYSE,CAD,43.77,44.28,41.76,42,7848751,BUY,43.01,25,1075.25,42.43,41.82,28.94,TRD1048,Vanguard,1.08,1074.17,2,1,2021
TRD-100821,03-02-2021,XOM,Exxon Mobil,Energy,NYSE,USD,117.35,119.43,117.17,118.82,2288051,BUY,119.11,419,49907.09,121.63,121.78,51.59,TRD1023,Vanguard,49.91,49857.18,2,1,2021
TRD-120626,03-02-2021,NVDA,NVIDIA Corporation,Technology,NASDAQ,USD,618.84,628.55,617.18,626.55,1255991,BUY,626.43,218,136561.74,627.18,643.96,29.75,TRD1013,Morgan Stanley,136.56,136425.18,2,1,2021
TRD-100831,03-02-2021,NFLX,Netflix Inc.,Communication,NASDAQ,USD,432.24,437.18,416.09,535.54,4622662,SELL,422.18,331,139741.58,536.8,415.4,61.78,TRD1070,Schwab,139.74,139601.84,2,1,2021
TRD-100842,03-02-2021,PFE,Pfizer Inc.,Healthcare,NYSE,USD,43.77,44.28,41.76,42,7848751,SELL,42.04,423,17782.92,42.43,41.82,28.94,TRD1018,Goldman Sachs,17.78,17765.14,2,1,2021
TRD-100827,03-02-2021,WMT,Walmart Inc.,Consumer Defensive,NASDAQ,GBP,159.25,162.32,158.47,161.79,3965386,BUY,161.98,188,30452.24,102.67,163.87,27.22,TRD1065,Fidelity,30.45,30421.79,2,1,2021
TRD-100816,03-02-2021,JPM,JPMorgan Chase,Technology,NYSE,CAD,139.71,140.44,139.55,140.1,5443087,SELL,139.56,7,976.92,139.35,139.93,70.33,TRD1030,Fidelity,0.98,975.94,2,1,2021
TRD-104496,03-02-2021,TSLA,Tesla Inc.,Automotive,NYSE,CAD,236.88,242.07,234.65,240.24,5723421,BUY,139.56,11,2603.92,241.02,239.93,47.67,TRD1065,Fidelity,2.6,2601.32,2,1,2021
TRD-130041,03-02-2021,XOM,Exxon Mobil,Energy,NYSE,USD,117.98,119.29,117.38,117.81,1993392,BUY,118.41,42,4973.22,119.68,118.89,44.57,TRD1023,Schwab,4.97,4968.25,2,1,2021
TRD-112594,03-02-2021,PFE,Pfizer Inc.,Healthcare,NASDAQ,USD,38.51,38.7,38.29,38.47,3458191,SELL,38.31,69,264339,38.49,39.44,38.31,TRD1034,Schwab,2.64,2640.75,2,1,2021
TRD-120735,03-02-2021,NVDA,NVIDIA Corporation,Healthcare,NASDAQ,USD,609.39,613.06,606.8,607.68,3458191,BUY,607.32,69,203452.2,604.91,620.67,74.44,TRD1031,Morgan Stanley,203.45,203248.75,2,1,2021
TRD-100861,04-02-2021,XOM,Exxon Mobil,Energy,NASDAQ,GBP,118.35,118.66,117.64,118.6,18636130,SELL,118.55,156,18493.8,119.48,117.03,48.57,TRD1028,Robinhood,18.49,18475.31,2,1,2021
TRD-100850,04-02-2021,MSFT,Microsoft Corporation,Technology,NYSE,USD,322.79,327.36,315.51,315.81,2996662,BUY,323.09,218,70433.62,319.74,314.03,74.34,TRD1010,JP Morgan,70.43,70363.19,2,1,2021
TRD-124591,04-02-2021,PFE,Pfizer Inc.,Healthcare,NYSE,USD,22.58,23.28,22.5,315.81,1225460,SELL,22.55,130,2931.5,23.61,314.03,55.21,TRD1000,Goldman Sachs,2.93,2928.57,2,1,2021
TRD-100879,04-02-2021,PFE,Pfizer Inc.,Healthcare,TSX,USD,41.98,43.13,41.84,42.64,5325021,BUY,42.54,306,13017.24,41.98,43.8,25.09,TRD1001,Fidelity,13.02,13004.22,2,1,2021
TRD-100866,04-02-2021,META,Meta Platforms,Technology,LSE,CAD,340.67,342.77,335.52,647.71,5792350,SELL,341.99,27,9233.73,335.82,331.19,49.02,TRD1029,Fidelity,9.23,9224.5,2,1,2021
TRD-130496,04-02-2021,JPM,JPMorgan Chase,Financial,NASDAQ,USD,71.66,71.69,71.3,71.33,4390134,BUY,71.39,177,12636.03,335.82,71.34,53,TRD1045,Fidelity,12.64,12623.39,2,1,2021
TRD-100853,04-02-2021,AMZN,Amazon.com Inc.,Consumer Cyclical,TSX,USD,179.48,180.94,175.93,177.79,7992268,BUY,179.52,12,2154.24,131.95,175.93,25.69,TRD1037,JP Morgan,2.15,2152.09,2,1,2021
TRD-100878,04-02-2021,DIS,Walt Disney Co.,Communication,TSX,USD,92.32,94.05,91.63,93.28,9723000,SELL,93.19,130,12114.7,93.52,121.05,68.3,TRD1011,Goldman Sachs,12.11,12102.59,2,1,2021
TRD-100890,05-02-2021,MSFT,Microsoft Corporation,Technology,NASDAQ,CAD,314.38,322,310.83,317.73,1577942,SELL,311.69,251,78234.19,315.48,311.12,34.97,TRD1018,Vanguard,78.23,78155.96,2,1,2021
TRD-100911,05-02-2021,META,Meta Platforms,Technology,NASDAQ,CAD,337.56,340.45,330.53,332.8,4360130,BUY,337.32,224,75559.68,100.07,337.43,33.12,TRD1013,Fidelity,75.56,75484.12,2,1,2021
TRD-121582,05-02-2021,NVDA,NVIDIA Corporation,Technology,NASDAQ,USD,650.49,656.64,648.31,332.8,580681,BUY,655.87,89,58372.43,649.5,636.71,33.12,TRD1020,JP Morgan,58.37,58314.06,2,1,2021
